species,b_label,b_effective_kms,star_key,teff_k,n_tau1_cm2,tau_check,beta,beta_err
Si III,1,1.0,O0,50000,340772399732.1823,1.0,94361.5553000617,1276.6973733395866
Si III,10,10.0,M6,3000,3324753219596.044,1.0,3.0351981424824432e-21,3.5626677060089604e-23
Si III,10,10.0,K1,5000,3324753219596.044,1.0,9.223973623739358e-12,1.0569365479968015e-13
Si III,10,10.0,F8,6000,3324753219596.044,1.0,6.886320712067304e-07,7.897685340975738e-09
Si III,10,10.0,A6,8000,3324753219596.044,1.0,0.0003045054199011337,3.4913421336481003e-06
Si III,10,10.0,A0,10000,3324753219596.044,1.0,0.08948897086797246,0.0010266820077391471
Si III,10,10.0,B5,15000,3324753219596.044,1.0,61.139868686525894,0.6998674763350357
Si III,10,10.0,B3,19000,3324753219596.044,1.0,429.220747232374,4.896720543829129
Si III,10,10.0,B0,30000,3324753219596.044,1.0,8681.028126262538,99.91290798755008
Si III,10,10.0,O0,50000,3324753219596.044,1.0,93790.51580550561,1186.0376711644328
Si III,100,100.0,M6,3000,33165041997144.64,1.0,2.1730601200483933e-21,2.2663346147504537e-23
Si III,100,100.0,K1,5000,33165041997144.64,1.0,8.093553929002323e-12,8.507017646827435e-14
Si III,100,100.0,F8,6000,33165041997144.64,1.0,6.839299834760017e-07,7.700914380816158e-09
Si III,100,100.0,A6,8000,33165041997144.64,1.0,0.00030074481893648913,3.3894367590782973e-06
Si III,100,100.0,A0,10000,33165041997144.64,1.0,0.09367736498050033,0.0010976201729301584
Si III,100,100.0,B5,15000,33165041997144.64,1.0,65.77788995988413,0.8483485858799569
Si III,100,100.0,B3,19000,33165041997144.64,1.0,363.76672806205363,3.9681156100751798
Si III,100,100.0,B0,30000,33165041997144.64,1.0,11844.420920659804,158.98907385245863
Si III,100,100.0,O0,50000,33165041997144.64,1.0,93470.10941500384,1163.9894530737597
P I,0,1e-20,M6,3000,542145428.3729693,1.0,7.0308462137808834e-12,3.212814018453692e-12
P I,0,1e-20,K1,5000,542145428.3729693,1.0,7.1642934614094405e-06,1.8229502264839985e-06
P I,0,1e-20,F8,6000,542145428.3729693,1.0,0.001461087046653619,0.00034674642698456613
P I,0,1e-20,A6,8000,542145428.3729693,1.0,3.9719935421608885,0.9851388329273633
P I,0,1e-20,A0,10000,542145428.3729693,1.0,74.57285539573721,17.405572952653394
P I,0,1e-20,B5,15000,542145428.3729693,1.0,708.1619523362164,165.2195251807243
P I,0,1e-20,B3,19000,542145428.3729693,1.0,1657.0032599558658,379.74072587824907
P I,0,1e-20,B0,30000,542145428.3729693,1.0,6719.8278346295765,1503.6097380928452
P I,0,1e-20,O0,50000,542145428.3729693,1.0,23789.33397840116,5394.095190155287
P I,1,1.0,M6,3000,2455869223871.7515,1.0,5.7025857496102776e-11,1.0425297525614985e-11
P I,1,1.0,K1,5000,2455869223871.7515,1.0,4.788108060605716e-06,4.5224661126584487e-07
P I,1,1.0,F8,6000,2455869223871.7515,1.0,0.001004306390936085,0.00010128335173482987
P I,1,1.0,A6,8000,2455869223871.7515,1.0,2.47970955292838,0.1836663453441935
P I,1,1.0,A0,10000,2455869223871.7515,1.0,48.3906143986317,3.7976777129023565
P I,1,1.0,B5,15000,2455869223871.7515,1.0,460.96639518463746,36.25723351940863
P I,1,1.0,B3,19000,2455869223871.7515,1.0,1091.4161972890793,88.45003062531508
P I,1,1.0,B0,30000,2455869223871.7515,1.0,4547.734699810732,408.6898099766476
P I,1,1.0,O0,50000,2455869223871.7515,1.0,15864.254156330753,1350.826174651223
P I,10,10.0,M6,3000,24482450523449.133,1.0,5.6841649274115644e-11,1.0667369646967301e-11
P I,10,10.0,K1,5000,24482450523449.133,1.0,4.670606216373958e-06,4.2008428677485205e-07
P I,10,10.0,F8,6000,24482450523449.133,1.0,0.0010426842899161795,0.00010390092681832668
P I,10,10.0,A6,8000,24482450523449.133,1.0,2.4772287284691097,0.18208559575196775
P I,10,10.0,A0,10000,24482450523449.133,1.0,48.35538502639219,3.774309727581997
P I,10,10.0,B5,15000,24482450523449.133,1.0,460.7625926772934,36.067833508728405
P I,10,10.0,B3,19000,24482450523449.133,1.0,1090.5237942401614,87.99543285131539
P I,10,10.0,B0,30000,24482450523449.133,1.0,4545.403205515466,407.17536648199757
P I,10,10.0,O0,50000,24482450523449.133,1.0,15858.631070735197,1345.1601153227734
P I,100,100.0,M6,3000,244748319447518.38,1.0,5.387274539720743e-11,9.792485411045098e-12
P I,100,100.0,K1,5000,244748319447518.38,1.0,5.950836510367328e-06,4.81570499838782e-07
P I,100,100.0,F8,6000,244748319447518.38,1.0,0.0015762855025986925,0.00013718353995014002
P I,100,100.0,A6,8000,244748319447518.38,1.0,2.506560294702878,0.1877375037180154
P I,100,100.0,A0,10000,244748319447518.38,1.0,47.68385935714336,3.754606466952708
P I,100,100.0,B5,15000,244748319447518.38,1.0,448.4549404519027,36.1256139981349
P I,100,100.0,B3,19000,244748319447518.38,1.0,1063.1701837235964,87.7483033574721
P I,100,100.0,B0,30000,244748319447518.38,1.0,4502.912259907863,399.74786987425824
P I,100,100.0,O0,50000,244748319447518.38,1.0,15840.713523407101,1339.8597048619117
P II,0,1e-20,M6,3000,8917681957.1974,0.9999999999999999,9.062958119964556e-19,4.668958292399375e-19
P II,0,1e-20,K1,5000,8917681957.1974,0.9999999999999999,3.8005296895982825e-11,1.7684068008285622e-11
P II,0,1e-20,F8,6000,8917681957.1974,0.9999999999999999,6.144685491472453e-08,2.447262171168239e-08
P II,0,1e-20,A6,8000,8917681957.1974,0.9999999999999999,0.0009368886588573622,0.0003928433277455143
P II,0,1e-20,A0,10000,8917681957.1974,0.9999999999999999,1.4995458868952514,0.38598366964459685
P II,0,1e-20,B5,15000,8917681957.1974,0.9999999999999999,45.54634121067478,11.722932753093142
P II,0,1e-20,B3,19000,8917681957.1974,0.9999999999999999,142.81301604196267,37.14794461143204
P II,0,1e-20,B0,30000,8917681957.1974,0.9999999999999999,831.2563220109953,221.14598490107835
P II,0,1e-20,O0,50000,8917681957.1974,0.9999999999999999,2770.9036409188366,725.9084319751022
P II,1,1.0,M6,3000,13467112273129.105,1.0,1.2157850420480573e-18,5.093302126846013e-19
P II,1,1.0,K1,5000,13467112273129.105,1.0,4.871876648222492e-11,1.927486927013264e-11
P II,1,1.0,F8,6000,13467112273129.105,1.0,7.3491972520142e-08,2.6349989141369406e-08
P II,1,1.0,A6,8000,13467112273129.105,1.0,0.00114544906315563,0.00042489626901614006
P II,1,1.0,A0,10000,13467112273129.105,1.0,1.3919569463171608,0.28493119420256013
P II,1,1.0,B5,15000,13467112273129.105,1.0,37.30453668124107,4.680424871772047
P II,1,1.0,B3,19000,13467112273129.105,1.0,115.17156708675164,13.48410664182887
P II,1,1.0,B0,30000,13467112273129.105,1.0,652.3590868427325,68.11237677036071
P II,1,1.0,O0,50000,13467112273129.105,1.0,2214.018698717008,248.92925378686402
P II,10,10.0,M6,3000,134600310884925.11,1.0,1.2012630029940415e-18,5.024780522107692e-19
P II,10,10.0,K1,5000,134600310884925.11,1.0,6.359869123483167e-11,2.59725189908788e-11
P II,10,10.0,F8,6000,134600310884925.11,1.0,1.048097060319491e-07,4.044417782171575e-08
P II,10,10.0,A6,8000,134600310884925.11,1.0,0.0011453029170528696,0.000424806502205528
P II,10,10.0,A0,10000,134600310884925.11,1.0,1.3899523920056978,0.2847407909758941
P II,10,10.0,B5,15000,134600310884925.11,1.0,37.115553551418486,4.673438518577553
P II,10,10.0,B3,19000,134600310884925.11,1.0,114.44486910784889,13.390171390155624
P II,10,10.0,B0,30000,134600310884925.11,1.0,652.575971486794,68.09810500103461
P II,10,10.0,O0,50000,134600310884925.11,1.0,2212.682139606117,248.68070383574215
P II,100,100.0,M6,3000,1345932305793827.0,1.0,1.2378985560087088e-18,5.182303980702967e-19
P II,100,100.0,K1,5000,1345932305793827.0,1.0,4.022481803777092e-10,1.7158743348564754e-10
P II,100,100.0,F8,6000,1345932305793827.0,1.0,4.5205808029907977e-07,1.8946413555060137e-07
P II,100,100.0,A6,8000,1345932305793827.0,1.0,0.001369317854164188,0.0005263696704122785
P II,100,100.0,A0,10000,1345932305793827.0,1.0,1.3971771449627546,0.290194685346004
P II,100,100.0,B5,15000,1345932305793827.0,1.0,31.78604241946798,4.340137265809575
P II,100,100.0,B3,19000,1345932305793827.0,1.0,97.87199908819927,11.776636875495132
P II,100,100.0,B0,30000,1345932305793827.0,1.0,608.2673966348325,61.70786560283819
P II,100,100.0,O0,50000,1345932305793827.0,1.0,2202.8702858701863,250.90400748193116
P III,0,1e-20,M6,3000,17632434163.444798,1.0,4.30586043401829e-21,2.2204310849791396e-21
P III,0,1e-20,K1,5000,17632434163.444798,1.0,5.046278089605967e-12,2.6022470782114165e-12
P III,0,1e-20,F8,6000,17632434163.444798,1.0,1.779498719259669e-08,9.176456906749689e-09
P III,0,1e-20,A6,8000,17632434163.444798,1.0,0.0001250626618855397,6.449187712332355e-05
P III,0,1e-20,A0,10000,17632434163.444798,1.0,0.04685800951020141,0.024163574851310977
P III,0,1e-20,B5,15000,17632434163.444798,1.0,2.520100730878219,1.2995567519820073
P III,0,1e-20,B3,19000,17632434163.444798,1.0,11.888714364053914,6.13073074218252
P III,0,1e-20,B0,30000,17632434163.444798,1.0,302.98744570689905,156.2435088445717
P III,0,1e-20,O0,50000,17632434163.444798,1.0,1694.2817239523004,873.7012878666268
P III,1,1.0,M6,3000,17039307777560.547,1.0,3.49976465280047e-21,6.635027263110571e-22
P III,1,1.0,K1,5000,17039307777560.547,1.0,4.101623139884337e-12,7.776495163338987e-13
P III,1,1.0,F8,6000,17039307777560.547,1.0,1.4463794889432897e-08,2.7422712220307453e-09
P III,1,1.0,A6,8000,17039307777560.547,1.0,0.00010165113749514235,1.927260384778237e-05
P III,1,1.0,A0,10000,17039307777560.547,1.0,0.0380862672811933,0.007220986989803934
P III,1,1.0,B5,15000,17039307777560.547,1.0,2.0483420233815623,0.38835654311575524
P III,1,1.0,B3,19000,17039307777560.547,1.0,9.663166609766925,1.832093438148253
P III,1,1.0,B0,30000,17039307777560.547,1.0,246.26869473673892,46.691449901369054
P III,1,1.0,O0,50000,17039307777560.547,1.0,1377.114974848425,261.09487819918184
P III,10,10.0,M6,3000,170292035650621.97,1.0,2.782283403893469e-21,4.1228332852046393e-22
P III,10,10.0,K1,5000,170292035650621.97,1.0,4.101067126883743e-12,7.75883370205146e-13
P III,10,10.0,F8,6000,170292035650621.97,1.0,1.4442177837551889e-08,2.726954132583956e-09
P III,10,10.0,A6,8000,170292035650621.97,1.0,0.00010182358526877487,1.931133212357694e-05
P III,10,10.0,A0,10000,170292035650621.97,1.0,0.03840136029559967,0.0073504774300101865
P III,10,10.0,B5,15000,170292035650621.97,1.0,2.051289653748225,0.3888879212180265
P III,10,10.0,B3,19000,170292035650621.97,1.0,9.667287324957808,1.8301034709403625
P III,10,10.0,B0,30000,170292035650621.97,1.0,246.71214879369924,46.80206156303591
P III,10,10.0,O0,50000,170292035650621.97,1.0,1376.8681283505268,260.4553903238168
P III,100,100.0,M6,3000,1702819328528104.0,1.0,2.140763077002945e-21,4.52055160113052e-22
P III,100,100.0,K1,5000,1702819328528104.0,1.0,3.2387492224337247e-12,5.822163559881436e-13
P III,100,100.0,F8,6000,1702819328528104.0,1.0,1.1723926031177548e-08,2.0541250191851956e-09
P III,100,100.0,A6,8000,1702819328528104.0,1.0,0.0001190130132861452,2.4379279524343896e-05
P III,100,100.0,A0,10000,1702819328528104.0,1.0,0.09928895780094975,0.028392703122428264
P III,100,100.0,B5,15000,1702819328528104.0,1.0,3.095822695953595,0.7614345796970483
P III,100,100.0,B3,19000,1702819328528104.0,1.0,12.932099581700779,3.0269952380372103
P III,100,100.0,B0,30000,1702819328528104.0,1.0,292.5697711517923,59.99221152867539
P III,100,100.0,O0,50000,1702819328528104.0,1.0,1361.7034714335239,255.03203139698226
S I,0,1e-20,M6,3000,536281711.20239013,1.0,4.5143856987437636e-11,2.2431090720454428e-11
S I,0,1e-20,K1,5000,536281711.20239013,1.0,9.968124496413135e-07,2.896928556740086e-07
S I,0,1e-20,F8,6000,536281711.20239013,1.0,8.8561288472856e-05,2.5579629701599177e-05
S I,0,1e-20,A6,8000,536281711.20239013,1.0,0.5057267196563316,0.14380194288407544
S I,0,1e-20,A0,10000,536281711.20239013,1.0,56.96608389873007,7.399712385137349
S I,0,1e-20,B5,15000,536281711.20239013,1.0,900.8345535210063,109.79996414057145
S I,0,1e-20,B3,19000,536281711.20239013,1.0,2516.6826045758608,300.2713069495729
S I,0,1e-20,B0,30000,536281711.20239013,1.0,13412.807152594129,1616.9216090347763
S I,0,1e-20,O0,50000,536281711.20239013,1.0,45736.68434073327,5497.7540999039
S I,1,1.0,M6,3000,2720918095390.897,1.0,8.415667261081846e-10,2.1038285058641504e-10
S I,1,1.0,K1,5000,2720918095390.897,1.0,7.00836256698289e-07,7.641721806436623e-08
S I,1,1.0,F8,6000,2720918095390.897,1.0,6.105398655782733e-05,6.7400350304702186e-06
S I,1,1.0,A6,8000,2720918095390.897,1.0,0.3462887311548427,0.03754231987969128
S I,1,1.0,A0,10000,2720918095390.897,1.0,40.035016107932385,1.9396457694969527
S I,1,1.0,B5,15000,2720918095390.897,1.0,641.0770375310663,28.593623547139742
S I,1,1.0,B3,19000,2720918095390.897,1.0,1814.5094008153064,82.43283334383453
S I,1,1.0,B0,30000,2720918095390.897,1.0,9670.545409816757,439.0468713419787
S I,1,1.0,O0,50000,2720918095390.897,1.0,33077.710222207555,1500.3280104730095
S I,10,10.0,M6,3000,27090860580045.645,1.0,8.298014047803193e-10,2.074340157393298e-10
S I,10,10.0,K1,5000,27090860580045.645,1.0,7.686929890803952e-07,8.489088414871907e-08
S I,10,10.0,F8,6000,27090860580045.645,1.0,6.718824785351101e-05,7.494951953853739e-06
S I,10,10.0,A6,8000,27090860580045.645,1.0,0.3471395108027018,0.03729688572276164
S I,10,10.0,A0,10000,27090860580045.645,1.0,40.044782193102684,1.9249392493148247
S I,10,10.0,B5,15000,27090860580045.645,1.0,641.3758071203135,28.472653709258996
S I,10,10.0,B3,19000,27090860580045.645,1.0,1812.0124764458503,81.89637578484967
S I,10,10.0,B0,30000,27090860580045.645,1.0,9662.356276797122,436.59284671297365
S I,10,10.0,O0,50000,27090860580045.645,1.0,33088.49690697746,1494.6147094312562
S I,100,100.0,M6,3000,270790407052401.78,1.0,8.276313225200385e-10,2.0688239611584944e-10
S I,100,100.0,K1,5000,270790407052401.78,1.0,1.912815734576313e-06,2.3094908360920494e-07
S I,100,100.0,F8,6000,270790407052401.78,1.0,0.00022624393199221872,2.8817060309055945e-05
S I,100,100.0,A6,8000,270790407052401.78,1.0,0.489461526682913,0.057364974876376415
S I,100,100.0,A0,10000,270790407052401.78,1.0,41.2436760936375,1.9757520036301723
S I,100,100.0,B5,15000,270790407052401.78,1.0,642.457493585046,28.57764573363606
S I,100,100.0,B3,19000,270790407052401.78,1.0,1773.7172542623355,79.77378029861163
S I,100,100.0,B0,30000,270790407052401.78,1.0,9305.110255647183,419.25055171681004
S I,100,100.0,O0,50000,270790407052401.78,1.0,33287.20781618828,1500.4523973873227
S II,0,1e-20,M6,3000,928048341.6858974,1.0,3.007980000015361e-12,1.4253429355394157e-12
S II,0,1e-20,K1,5000,928048341.6858974,1.0,1.2136754587563492e-09,5.643212829932882e-10
S II,0,1e-20,F8,6000,928048341.6858974,1.0,3.223574760873672e-08,6.812129269123056e-09
S II,0,1e-20,A6,8000,928048341.6858974,1.0,0.00010500009849498579,4.677354409152168e-05
S II,0,1e-20,A0,10000,928048341.6858974,1.0,0.3775514442484516,0.172531892844411
S II,0,1e-20,B5,15000,928048341.6858974,1.0,64.0002778849524,21.110641816568005
S II,0,1e-20,B3,19000,928048341.6858974,1.0,223.89089528114383,64.78600738329385
S II,0,1e-20,B0,30000,928048341.6858974,1.0,3957.9343732274156,660.552399765786
S II,0,1e-20,O0,50000,928048341.6858974,1.0,193105.90399427543,35971.26156859411
S II,1,1.0,M6,3000,744679863127.0695,1.0,1.2379787059726389e-11,2.690778811997119e-12
S II,1,1.0,K1,5000,744679863127.0695,1.0,4.65256512265365e-09,1.0247315337607767e-09
S II,1,1.0,F8,6000,744679863127.0695,1.0,5.293846787176552e-08,7.321034550684808e-09
S II,1,1.0,A6,8000,744679863127.0695,1.0,0.00010643727151765559,2.8697656008721845e-05
S II,1,1.0,A0,10000,744679863127.0695,1.0,0.38218621344681397,0.10586671288531957
S II,1,1.0,B5,15000,744679863127.0695,1.0,62.51129020130814,12.65179667773048
S II,1,1.0,B3,19000,744679863127.0695,1.0,213.29145153164282,37.953217783907114
S II,1,1.0,B0,30000,744679863127.0695,1.0,2942.710611837514,258.9959738761437
S II,1,1.0,O0,50000,744679863127.0695,1.0,126560.75328823562,8569.780655027014
S II,10,10.0,M6,3000,7031241051660.279,1.0,1.3102331799247302e-11,2.7900824641941083e-12
S II,10,10.0,K1,5000,7031241051660.279,1.0,4.441297450000859e-09,9.722623541442212e-10
S II,10,10.0,F8,6000,7031241051660.279,1.0,5.2854878221055244e-08,7.296737662178557e-09
S II,10,10.0,A6,8000,7031241051660.279,1.0,0.0001065799389110244,2.874155684602912e-05
S II,10,10.0,A0,10000,7031241051660.279,1.0,0.3825573990556342,0.10600831303631643
S II,10,10.0,B5,15000,7031241051660.279,1.0,62.68100030180493,12.669115408894278
S II,10,10.0,B3,19000,7031241051660.279,1.0,213.7001130309402,37.979020018733266
S II,10,10.0,B0,30000,7031241051660.279,1.0,2931.039795467234,252.2331668659996
S II,10,10.0,O0,50000,7031241051660.279,1.0,125712.39817849905,7749.205972364352
S II,100,100.0,M6,3000,69902425555493.43,1.0,1.2475862142341895e-11,2.590860836560369e-12
S II,100,100.0,K1,5000,69902425555493.43,1.0,3.759175846497485e-09,7.901155344513034e-10
S II,100,100.0,F8,6000,69902425555493.43,1.0,4.874529021393053e-08,6.386314474268036e-09
S II,100,100.0,A6,8000,69902425555493.43,1.0,0.00011183580907090007,2.9568096743902805e-05
S II,100,100.0,A0,10000,69902425555493.43,1.0,0.386149076811944,0.10544024855416757
S II,100,100.0,B5,15000,69902425555493.43,1.0,61.51023669958047,12.430397041908055
S II,100,100.0,B3,19000,69902425555493.43,1.0,207.22652513582665,37.05700609929444
S II,100,100.0,B0,30000,69902425555493.43,1.0,2930.7537891278384,254.22186143583514
S II,100,100.0,O0,50000,69902425555493.43,1.0,124495.55176358209,7550.1690606127895
S III,0,1e-20,M6,3000,161105887.899235,1.0,5.906900609285496e-25,9.591103960711762e-26
S III,0,1e-20,K1,5000,161105887.899235,1.0,6.760861227522398e-14,1.0956424847042806e-14
S III,0,1e-20,F8,6000,161105887.899235,1.0,1.33855113486241e-09,2.170028638513327e-10
S III,0,1e-20,A6,8000,161105887.899235,1.0,1.2464542935331214e-06,1.9759560582119255e-07
S III,0,1e-20,A0,10000,161105887.899235,1.0,0.0022372768695719954,0.0003375897211595571
S III,0,1e-20,B5,15000,161105887.899235,1.0,32.679770317078784,3.7021138875701913
S III,0,1e-20,B3,19000,161105887.899235,1.0,279.3546775412833,30.763415507309052
S III,0,1e-20,B0,30000,161105887.899235,1.0,3135.799974522918,234.79695009061706
S III,0,1e-20,O0,50000,161105887.899235,1.0,198012.0406433236,13796.548884310927
S III,1,1.0,M6,3000,717595962123.7085,1.0,4.1020166701151087e-13,1.6408066680403156e-13
S III,1,1.0,K1,5000,717595962123.7085,1.0,1.0766897581385822e-11,4.2798639861918985e-12
S III,1,1.0,F8,6000,717595962123.7085,1.0,1.3608032019863509e-09,1.3044915681345058e-10
S III,1,1.0,A6,8000,717595962123.7085,1.0,1.2396021792246305e-06,1.1829690914372883e-07
S III,1,1.0,A0,10000,717595962123.7085,1.0,0.002223386778734673,0.00020208224619262108
S III,1,1.0,B5,15000,717595962123.7085,1.0,32.13318545744518,2.1872800736015505
S III,1,1.0,B3,19000,717595962123.7085,1.0,266.913049169931,18.01716671183709
S III,1,1.0,B0,30000,717595962123.7085,1.0,2569.8201642626395,124.33814575105347
S III,1,1.0,O0,50000,717595962123.7085,1.0,127421.43295148763,3082.9805480777877
S III,10,10.0,M6,3000,6912129205525.501,1.0,4.0742724027674306e-13,1.6297089611014005e-13
S III,10,10.0,K1,5000,6912129205525.501,1.0,1.075568927171535e-11,4.275375513406722e-12
S III,10,10.0,F8,6000,6912129205525.501,1.0,1.3636456229830882e-09,1.3078019212300865e-10
S III,10,10.0,A6,8000,6912129205525.501,1.0,1.2413065332285917e-06,1.185081924694229e-07
S III,10,10.0,A0,10000,6912129205525.501,1.0,0.0022265618327100127,0.00020245514575077783
S III,10,10.0,B5,15000,6912129205525.501,1.0,32.2331312523342,2.1944142974519147
S III,10,10.0,B3,19000,6912129205525.501,1.0,267.22589614602043,18.043369517313906
S III,10,10.0,B0,30000,6912129205525.501,1.0,2570.0402871935053,124.31893272691244
S III,10,10.0,O0,50000,6912129205525.501,1.0,127232.66755473257,2960.5730827904413
S III,100,100.0,M6,3000,68859778357092.31,1.0,4.085438574743575e-13,1.634175429892297e-13
S III,100,100.0,K1,5000,68859778357092.31,1.0,1.067415319196696e-11,4.24465014703392e-12
S III,100,100.0,F8,6000,68859778357092.31,1.0,1.292173674628363e-09,1.2385636185884533e-10
S III,100,100.0,A6,8000,68859778357092.31,1.0,1.3128472477333604e-06,1.255604962607881e-07
S III,100,100.0,A0,10000,68859778357092.31,1.0,0.002371592395581898,0.0002165475734507995
S III,100,100.0,B5,15000,68859778357092.31,1.0,34.283161136096055,2.287441882750714
S III,100,100.0,B3,19000,68859778357092.31,1.0,260.58917587355893,17.5580644520353
S III,100,100.0,B0,30000,68859778357092.31,1.0,2577.782154701186,120.3128037397484
S III,100,100.0,O0,50000,68859778357092.31,1.0,126573.77892988984,2943.2715911976943
Cl I,0,1e-20,M6,3000,21689566368.695705,1.0,5.934851169378574e-21,1.1995894340067617e-21
Cl I,0,1e-20,K1,5000,21689566368.695705,1.0,1.0455719997737061e-11,1.9625614842098557e-12
Cl I,0,1e-20,F8,6000,21689566368.695705,1.0,6.28775901033498e-08,1.1186249479122248e-08
Cl I,0,1e-20,A6,8000,21689566368.695705,1.0,0.00155057895520977,0.00030756038180297017
Cl I,0,1e-20,A0,10000,21689566368.695705,1.0,5.510380853675866,1.144784422660785
Cl I,0,1e-20,B5,15000,21689566368.695705,1.0,186.35021212529782,30.28076955151082
Cl I,0,1e-20,B3,19000,21689566368.695705,1.0,652.5246861615534,105.32654688583845
Cl I,0,1e-20,B0,30000,21689566368.695705,1.0,3628.5627480036915,567.2691129930528
Cl I,0,1e-20,O0,50000,21689566368.695705,1.0,13304.852426487552,2031.0908312851502
Cl I,1,1.0,M6,3000,4369824884321.9536,1.0,5.471953640080465e-21,1.00945359694436e-21
Cl I,1,1.0,K1,5000,4369824884321.9536,1.0,8.511059222219993e-12,9.039291857087716e-13
Cl I,1,1.0,F8,6000,4369824884321.9536,1.0,4.9356646796744975e-08,3.6254957704251707e-09
Cl I,1,1.0,A6,8000,4369824884321.9536,1.0,0.0011493060659208923,7.905886547861305e-05
Cl I,1,1.0,A0,10000,4369824884321.9536,1.0,4.017418653685254,0.29737964650987436
Cl I,1,1.0,B5,15000,4369824884321.9536,1.0,151.3520640220491,10.624152964392723
Cl I,1,1.0,B3,19000,4369824884321.9536,1.0,536.7027098756873,39.39028768909414
Cl I,1,1.0,B0,30000,4369824884321.9536,1.0,3001.794745899469,211.33649332404306
Cl I,1,1.0,O0,50000,4369824884321.9536,1.0,11285.684594297305,839.0174646554062
Cl I,10,10.0,M6,3000,43499670755931.18,1.0,8.826350953439959e-21,1.1182995675084675e-21
Cl I,10,10.0,K1,5000,43499670755931.18,1.0,1.1132101800503727e-11,1.0633668578240416e-12
Cl I,10,10.0,F8,6000,43499670755931.18,1.0,5.2429991549446484e-08,3.855240176589537e-09
Cl I,10,10.0,A6,8000,43499670755931.18,1.0,0.0011546696715405557,7.8641923111642e-05
Cl I,10,10.0,A0,10000,43499670755931.18,1.0,4.035220564963449,0.29569965702529466
Cl I,10,10.0,B5,15000,43499670755931.18,1.0,150.50033873211342,10.448317074474623
Cl I,10,10.0,B3,19000,43499670755931.18,1.0,533.3243825858979,38.78807131030597
Cl I,10,10.0,B0,30000,43499670755931.18,1.0,2998.3967206928955,209.85735569048236
Cl I,10,10.0,O0,50000,43499670755931.18,1.0,11278.780880741086,834.6811891126696
Cl I,100,100.0,M6,3000,434798342799902.0,1.0,1.3186351230978553e-20,1.3271444390347538e-21
Cl I,100,100.0,K1,5000,434798342799902.0,1.0,1.9034815891021222e-11,1.5206174353223616e-12
Cl I,100,100.0,F8,6000,434798342799902.0,1.0,6.727056202256706e-08,4.932781567822174e-09
Cl I,100,100.0,A6,8000,434798342799902.0,1.0,0.0013595372747934264,9.725933720800182e-05
Cl I,100,100.0,A0,10000,434798342799902.0,1.0,4.934829372837756,0.3779204553601473
Cl I,100,100.0,B5,15000,434798342799902.0,1.0,146.79525543701257,9.975746575324251
Cl I,100,100.0,B3,19000,434798342799902.0,1.0,503.1170896891001,35.70826519587414
Cl I,100,100.0,B0,30000,434798342799902.0,1.0,2924.753331010083,200.12438701640156
Cl I,100,100.0,O0,50000,434798342799902.0,1.0,11087.632627436116,817.4870465496444
Cl II,0,1e-20,M6,3000,853294611.9169236,1.0,3.2542831305116074e-10,1.5064432462497628e-10
Cl II,0,1e-20,K1,5000,853294611.9169236,1.0,1.0315301640678276e-08,4.775065453650898e-09
Cl II,0,1e-20,F8,6000,853294611.9169236,1.0,2.8230599494286977e-08,1.3066655631783075e-08
Cl II,0,1e-20,A6,8000,853294611.9169236,1.0,1.2796945353809743e-07,4.156830040020768e-08
Cl II,0,1e-20,A0,10000,853294611.9169236,1.0,0.00017965768623859194,5.989954582052068e-05
Cl II,0,1e-20,B5,15000,853294611.9169236,1.0,15.398439336523419,5.615367600920469
Cl II,0,1e-20,B3,19000,853294611.9169236,1.0,75.8458243709104,26.564700800076693
Cl II,0,1e-20,B0,30000,853294611.9169236,1.0,448.75787198783416,144.04948601851734
Cl II,0,1e-20,O0,50000,853294611.9169236,1.0,1741.0065037365891,555.6380476070883
Cl II,1,1.0,M6,3000,43199037041231.2,1.0,1.101083895636686e-09,2.7382237767301225e-10
Cl II,1,1.0,K1,5000,43199037041231.2,1.0,3.5880809697371236e-08,8.922438578564201e-09
Cl II,1,1.0,F8,6000,43199037041231.2,1.0,9.824565763430714e-08,2.442145279838826e-08
Cl II,1,1.0,A6,8000,43199037041231.2,1.0,3.1926031980486723e-07,7.2912768814986e-08
Cl II,1,1.0,A0,10000,43199037041231.2,1.0,0.00010516505632385694,9.134369793535444e-06
Cl II,1,1.0,B5,15000,43199037041231.2,1.0,8.55491250370686,0.7312755984579796
Cl II,1,1.0,B3,19000,43199037041231.2,1.0,43.043606765063686,3.671073136829967
Cl II,1,1.0,B0,30000,43199037041231.2,1.0,267.32964610494764,24.290429182693522
Cl II,1,1.0,O0,50000,43199037041231.2,1.0,1040.747420634375,95.26643458685454
Cl II,10,10.0,M6,3000,431676480642682.94,1.0,9.476428956537812e-10,2.356637058240278e-10
Cl II,10,10.0,K1,5000,431676480642682.94,1.0,3.5428461228629746e-08,8.809861771359513e-09
Cl II,10,10.0,F8,6000,431676480642682.94,1.0,9.834705001646174e-08,2.4445946135154326e-08
Cl II,10,10.0,A6,8000,431676480642682.94,1.0,3.1921140133721473e-07,7.290526039256326e-08
Cl II,10,10.0,A0,10000,431676480642682.94,1.0,0.0001051062228948758,9.110034372294237e-06
Cl II,10,10.0,B5,15000,431676480642682.94,1.0,8.522779110716112,0.7244044954042771
Cl II,10,10.0,B3,19000,431676480642682.94,1.0,42.85591214428025,3.635084805587258
